Object ID,Class Name,Area
5636,buillding,209
5638,buillding,345
5650,buillding,4474
5652,buillding,2056
5654,farm,2211
5658,farm,1494
5660,farm,2356
5663,background,5083
5662,farm,818
5664,farm,279
5666,farm,7196
5668,farm,120
5670,farm,615
5672,farm,829
5674,farm,2711
5676,farm,79789
5678,farm,152
5680,buillding,10244
5682,buillding,580
5684,buillding,245
5686,buillding,149
5688,buillding,404
5690,buillding,1439
5692,farm,2438
5698,farm,304
5700,farm,120977
5708,vege,72
5673,vege,4158
5675,vege,41
5677,buillding,268
5694,farm,436
5696,farm,1271
5702,vege,2193
5705,farm,3450
5707,farm,2467
5709,farm,38
5711,background,848
5714,buillding,563
5718,buillding,2740
5722,buillding,19173
5724,buillding,11290
5726,water,257
5728,farm,70
5731,background,45
5733,background,6769
5735,farm,305
5737,farm,1651
5704,vege,20597
5706,vege,492
5710,buillding,1839
5712,buillding,4137
5716,buillding,144
5720,buillding,1919
5723,farm,22724
5725,background,13
5727,background,479
5729,background,451
5739,farm,1838
5741,farm,317
5730,farm,6568
5732,vege,10
5734,vege,258
5736,vege,4411
5738,vege,1036
5740,buillding,17
5742,buillding,46
5745,water,4564
5747,background,39
5749,background,143
5751,background,1003
5753,background,336
5755,background,915
5757,background,255
5759,background,477
5761,background,1097
5763,background,263
5765,background,167
5767,background,281
5769,background,151
5771,background,157
5773,background,182
5775,background,19
5754,vege,135
5756,buillding,3500
5758,buillding,4171
5760,buillding,3909
5762,buillding,3458
5764,buillding,12968
5766,buillding,10
5768,buillding,6684
5770,buillding,6909
5772,buillding,1335
5774,buillding,779
5776,water,954
5778,farm,6018
5781,vege,10820
5783,vege,19160
5785,vege,84
5787,buillding,4081
5789,farm,9626
5791,farm,372
5795,farm,10
5797,background,1677
5799,background,2887
5803,water,191
5777,vege,1588
5779,vege,8012
5790,buillding,1568
5792,buillding,10891
5794,buillding,691
5796,water,1205
5798,water,4875
5801,water,314
5806,water,110
5808,water,3190
5810,water,927
5813,farm,3835
5815,farm,53744
5817,farm,29504
5819,vege,312
5821,vege,5081
5823,vege,21
5825,buillding,10
5829,background,108
5831,background,279
5834,buillding,1533
5838,buillding,651
5841,background,26
5843,background,7528
5846,water,82
5850,farm,1555
5854,farm,9
5861,background,46
5863,background,1399
5869,farm,60
5871,background,21
5873,background,97
5880,background,285
5898,background,78
5905,background,30
5913,buillding,23
5915,buillding,167
5828,buillding,3647
5830,buillding,960
5832,buillding,424
5836,buillding,2222
5840,buillding,76
5842,water,1266
5844,water,1118
5848,farm,1085
5852,farm,110625
5856,farm,25
5860,farm,175
5862,farm,903
5864,vege,364
5875,buillding,69
5877,buillding,1495
5882,buillding,3560
5884,buillding,2242
5886,background,600
5888,background,99
5907,background,224
5853,vege,497
5855,buillding,24
5858,farm,5448
5866,vege,3230
5868,vege,654
5870,buillding,2208
5872,buillding,17492
5874,background,450
5887,water,1418
5889,water,652
5891,farm,171234
5893,vege,7787
5895,vege,3563
5899,buillding,12269
5901,buillding,1832
5903,buillding,766
5926,background,4269
5929,farm,11002
5932,buillding,2115
5944,background,129
5946,background,220
5948,background,1754
5958,farm,714
5960,background,342
5962,buillding,755
5964,buillding,1109
5966,buillding,191
5968,buillding,133
5897,buillding,259
5908,buillding,5166
5910,buillding,1876
5917,buillding,8486
5919,buillding,869
5921,buillding,1326
5923,buillding,4221
5925,buillding,2386
5927,farm,178421
5909,buillding,1759
5911,buillding,4265
5931,farm,1015
5935,background,111
5937,background,138
5928,vege,386
5930,buillding,19987
5934,buillding,1008
5936,buillding,33
5938,buillding,2507
5940,farm,179773
5943,buillding,503
5945,buillding,6049
5947,buillding,9423
5950,background,846
5939,vege,13574
5941,buillding,6785
5949,buillding,3831
5951,vege,4299
5953,vege,91
5955,vege,1624
5961,background,487
5965,background,115
5957,buillding,1132
5959,buillding,224
5970,buillding,30
5972,buillding,90
5974,farm,1809
5976,farm,866
5978,farm,14811
5981,farm,8347
5983,vege,1198
5985,vege,200
5987,vege,656
5989,vege,323
5991,vege,1402
5993,vege,1372
5995,vege,374
5997,buillding,18
5999,buillding,176
6001,water,3095
6003,vege,116
6005,vege,11026
6007,vege,913
6011,buillding,393
6013,buillding,3504
6015,buillding,880
6017,background,13
6009,buillding,164
6018,buillding,61
6020,buillding,338
6023,buillding,6695
6022,farm,20605
6024,farm,232
6026,background,1688
6028,background,348
6030,background,5596
6032,vege,42582
6034,vege,21514
6036,buillding,28
6038,buillding,546
6040,buillding,539
6042,buillding,406
6025,buillding,15909
6027,buillding,14
6029,buillding,2078
6031,buillding,186
6033,water,3872
6035,farm,136546
6037,farm,3052
6049,farm,14624
6044,buillding,528
6046,buillding,369
6048,buillding,71
6050,farm,917
6052,farm,880
6054,background,162
6056,background,539
6058,background,1441
6060,background,406
6062,background,528
6064,background,550
6066,background,270
6068,background,222
6051,buillding,544
6053,buillding,821
6055,buillding,12257
6057,buillding,1657
6059,buillding,2353
6061,buillding,3757
6063,buillding,14287
6065,buillding,51
6067,buillding,3511
6069,buillding,3388
6071,farm,23424
6073,farm,1465
6075,vege,416
6077,buillding,94
6079,buillding,1929
6081,farm,539
6084,buillding,1898
6086,buillding,63
6088,water,130
6090,water,405
6092,water,2271
6094,farm,20
6096,farm,208
6098,buillding,389
6082,buillding,83
6103,farm,7480
6105,farm,9944
6107,farm,900
6109,farm,145
6111,farm,350
6113,farm,361
6115,farm,1390
6117,buillding,23
6119,farm,2138
6121,farm,716
6123,farm,698
6100,buillding,117
6102,buillding,65
6104,buillding,156
6106,buillding,1716
6108,buillding,4146
6110,buillding,695
6112,buillding,130
6114,buillding,10
6125,farm,2476
6127,farm,218
6129,farm,3572
6131,farm,16
6133,farm,31
6135,farm,1209
6137,farm,2528
6139,farm,643
6141,farm,326
6120,vege,16854
6122,vege,180
6124,vege,931
6126,buillding,240
6128,buillding,1117
6130,buillding,3744
6132,water,5079
6134,water,244
6136,farm,7929
6138,farm,2997
6140,farm,2317
6142,farm,3865
6144,farm,10581
6147,background,1594
6149,background,860
6151,background,175
6153,background,34
6155,background,8
6160,background,92
6162,background,51554
6164,background,4849
6166,background,3618
6171,vege,491
6173,buillding,1412
6177,buillding,130
6179,background,425
6146,vege,12536
6148,vege,500
6150,buillding,346
6152,buillding,5647
6154,buillding,1681
6156,buillding,468
6159,buillding,1881
6161,water,5262
6163,water,213
6167,farm,3863
6169,vege,8306
6175,buillding,4212
6180,buillding,256
6182,buillding,1735
6184,buillding,23
6186,buillding,2630
6188,buillding,409
6191,background,651
6193,buillding,309
6195,buillding,222
6190,vege,1421
6197,buillding,546
6199,buillding,136
6201,buillding,407
6205,vege,398
6207,vege,1559
6209,vege,374
6211,vege,3949
6213,vege,70
6192,vege,517
6194,buillding,307
6214,buillding,73
6216,buillding,18
6218,farm,376
6220,farm,4174
6222,buillding,124
6224,buillding,121
6226,buillding,48
6215,buillding,694
6217,buillding,736
6219,buillding,88
6228,buillding,3138
6230,farm,238751
6232,farm,6
6234,farm,25
6236,background,295
6238,buillding,1911
6250,farm,1424
6252,farm,216
6242,buillding,303
6235,vege,41724
6237,buillding,1927
6239,water,704
6240,buillding,91
6244,buillding,1172
6246,buillding,141
6248,farm,266
6254,farm,2407
6256,farm,2664
6258,farm,170
6260,farm,13050
6262,farm,777
6264,farm,738
6266,background,886
6268,buillding,52
6270,buillding,1171
6272,buillding,420
6274,buillding,145
6276,buillding,1762
6278,buillding,7103
6281,background,507
6283,background,2448
6285,buillding,985
6287,farm,28019
6263,buillding,6518
6265,buillding,20
6267,farm,38
6297,farm,2081
6280,buillding,1504
6282,buillding,1260
6289,farm,812
6291,farm,29067
6293,farm,24913
6295,farm,25951
6299,water,2920
6301,water,1656
6303,water,500
6286,buillding,2303
6288,buillding,17
6290,buillding,2594
6292,buillding,263
6294,buillding,314
6296,buillding,826
6298,farm,3744
6300,farm,7203
6302,farm,36
6304,farm,8937
6306,farm,60297
6308,farm,6678
6310,farm,7982
6305,farm,20810
6307,farm,127
6309,farm,7275
6311,vege,4637
6313,buillding,1001
6315,buillding,1177
6317,buillding,32503
6329,background,203
6332,farm,257
6319,buillding,2069
6321,buillding,21
6323,water,986
6326,water,1789
6328,water,1357
6330,water,330
6334,farm,470
6336,farm,352
6346,farm,77783
6348,farm,166
6350,farm,1554
6352,buillding,367
6360,background,8
6362,background,1305
6364,background,288
6331,vege,468
6333,buillding,338
6335,buillding,7010
6337,buillding,2315
6339,water,518
6341,water,1421
6343,farm,12812
6345,farm,34991
6347,farm,613
6349,buillding,295
6354,buillding,365
6356,buillding,2296
6359,buillding,1892
6361,buillding,436
6363,buillding,646
6365,water,3155
6369,water,6
6367,water,134
6371,farm,19256
6373,farm,25916
6375,farm,10631
6377,farm,22
6380,buillding,62
6382,buillding,69
6384,buillding,1219
6386,water,3138
6388,farm,3046
6390,farm,1959
6392,vege,1173
6394,vege,1495
6409,background,7
6415,background,696
6418,background,1139
6374,vege,12
6376,vege,14
6378,vege,294
6396,vege,108
6398,vege,689
6400,buillding,144
6403,background,1628
6405,background,295
6448,farm,1642
6450,farm,67
6402,buillding,86
6406,farm,11720
6408,farm,1360
6410,farm,69
6412,farm,2968
6414,background,204
6416,water,842
6420,background,975
6422,background,560
6424,background,371
6426,background,1178
6428,background,623
6430,background,27
6432,background,1405
6434,background,168
6436,background,679
6438,background,1769
6440,background,1706
6419,buillding,1320
6423,buillding,1322
6425,buillding,1391
6427,buillding,420
6429,water,213
6431,water,359
6433,water,1890
6435,farm,494
6437,farm,38
6444,farm,1391
6446,farm,1007
6452,farm,73145
6454,farm,649
6457,farm,16
6459,farm,2104
6463,background,68
6469,farm,7372
6471,farm,56813
6473,farm,6
6475,buillding,28
6477,buillding,38
6483,buillding,426
6485,buillding,460
6487,buillding,2475
6445,vege,17361
6447,buillding,1585
6449,buillding,10771
6451,buillding,523
6453,buillding,163
6455,buillding,108
6458,buillding,208
6460,buillding,3629
6462,buillding,252
6465,farm,120
6467,farm,3671
6476,farm,2975
6478,farm,195
6486,background,3858
6488,background,85
6492,background,1535
6494,background,68
6497,buillding,1069
6511,background,367
6524,road,1180
6526,road,3233
6529,background,872
6531,background,10
6533,background,209
6472,vege,23988
6479,buillding,948
6481,buillding,454
6489,buillding,1581
6491,buillding,4920
6493,buillding,78
6495,buillding,379
6499,buillding,3176
6501,buillding,201
6503,buillding,152
6505,buillding,942
6507,buillding,78
6510,background,9500
6512,buillding,22
6514,buillding,318
6516,farm,436
6518,farm,67412
6520,farm,9957
6522,vege,21790
6509,buillding,494
6528,buillding,16365
6530,buillding,2758
6532,buillding,1077
6534,buillding,126
6537,background,36903
6540,buillding,3984
6543,background,584
6536,buillding,7739
6538,buillding,2910
6542,buillding,360
6544,buillding,2504
6546,buillding,328
6548,buillding,693
6550,buillding,672
6552,buillding,301
6554,farm,16621
6556,farm,933
6558,farm,5141
6560,farm,24272
6562,farm,6
6564,farm,19318
6566,road,344
6568,road,1741
6570,buillding,669
6572,buillding,4107
6577,background,154
6579,background,1641
6582,buillding,148
6551,buillding,1281
6553,buillding,125
6555,buillding,1324
6557,buillding,273
6559,buillding,344
6561,farm,1017
6563,farm,112430
6565,farm,76234
6567,background,216
6569,background,448
6571,background,485
6573,background,2944
6576,buillding,11
6578,buillding,805
6580,buillding,288
6574,buillding,1331
6584,buillding,23
6586,water,9850
6588,farm,101327
6590,farm,21
6592,farm,81
6594,farm,23921
6596,farm,23144
6598,farm,4290
6600,background,2921
6604,background,1052
6606,background,7
6608,background,4417
6610,buillding,814
6612,buillding,27
6615,background,5353
6617,background,798
6619,background,834
6621,background,176
6623,background,1208
6625,background,562
6627,buillding,440
6629,buillding,68
6631,buillding,1148
6633,buillding,18
6635,buillding,449
6637,water,36
6639,water,5700
6641,water,3341
6603,buillding,1025
6605,buillding,29
6607,buillding,134
6614,buillding,66
6616,buillding,121
6618,road,1511
6620,buillding,125
6624,buillding,7
6626,buillding,257
6628,farm,161143
6630,farm,41282
6622,buillding,1474
6643,water,6600
6645,farm,67976
6647,farm,16438
6649,farm,2447
6651,background,544
6653,background,536
6655,background,1698
6657,background,9023
6660,buillding,7
6662,buillding,13
6664,background,1453
6640,vege,1060
6642,vege,11990
6644,vege,1844
6646,vege,1725
6648,buillding,1034
6665,buillding,7
6668,buillding,112
6671,farm,6212
6673,farm,325
6675,vege,4177
6677,vege,2444
6679,vege,1788
6681,vege,301
6683,vege,219
6686,farm,7
6701,farm,1572
6703,farm,849
6705,background,4635
6707,background,667
6709,background,46
6711,background,441
6715,background,956
6717,background,195
6719,background,9
6721,background,213
6723,background,432
6728,farm,3105
6753,background,73
6756,buillding,11
6762,water,2120
6764,farm,180327
6766,farm,2459
6771,background,1046
6685,vege,226
6687,vege,239
6689,buillding,29
6691,buillding,77
6693,buillding,38
6696,buillding,7
6698,water,1716
6700,farm,19568
6702,vege,724
6704,vege,3485
6706,vege,336
6708,buillding,1070
6710,buillding,241
6712,buillding,846
6714,water,1013
6716,water,435
6718,water,537
6720,water,38455
6725,background,2619
6727,background,260
6729,background,78
6722,water,390
6724,water,170
6726,farm,16194
6730,vege,29
6732,buillding,135
6734,buillding,146
6737,background,28
6745,buillding,1331
6754,buillding,449
6760,buillding,169
6768,background,2110
6770,vege,2842
6780,water,360
6784,water,363
6736,buillding,1757
6738,buillding,19
6741,buillding,697
6743,buillding,210
6747,buillding,1630
6749,buillding,382
6751,water,2695
6757,water,141
6759,farm,27666
6761,farm,131387
6763,background,1245
6765,background,59
6767,background,858
6773,background,46
6776,buillding,1748
6779,background,174
6752,buillding,781
6758,buillding,1100
6772,vege,9
6774,buillding,969
6778,buillding,220
6782,water,3361
6786,farm,39606
6788,farm,140955
6790,vege,116
6792,vege,20
6794,buillding,1350
6799,background,349
6801,background,10
6804,buillding,970
6806,buillding,4278
6808,buillding,744
6814,buillding,342
6816,buillding,1186
6796,buillding,158
6798,buillding,125
6800,buillding,40
6810,buillding,484
6817,background,114
6819,background,14
6802,vege,3998
6812,buillding,1758
6818,buillding,2418
6820,farm,898
6822,farm,9161
6824,farm,1018
6826,farm,128
6828,farm,4131
6830,farm,20
6832,farm,517
6834,farm,23
6836,farm,93
6838,farm,320
6840,vege,11187
6845,farm,4841
6847,farm,42
6870,buillding,21721
6872,buillding,5798
6876,buillding,422
6827,buillding,367
6829,buillding,439
6831,buillding,11
6833,buillding,1008
6835,buillding,378
6837,buillding,425
6839,farm,12250
6841,farm,5195
6843,farm,203
6849,farm,2024
6851,farm,362
6842,road,2854
6844,road,2198
6846,buillding,2205
6848,buillding,851
6850,buillding,1081
6852,buillding,1035
6854,buillding,2784
6856,buillding,12067
6858,buillding,643
6860,road,5460
6862,road,2313
6864,buillding,215
6866,buillding,6113
6868,buillding,774
6874,buillding,2008
6878,buillding,5003
6880,buillding,1221
6882,buillding,4225
6884,buillding,4145
6886,buillding,2945
6888,buillding,1855
6890,buillding,2416
6892,buillding,981
6894,buillding,1786
6896,buillding,4915
6898,buillding,1477
6900,vege,1211
6902,road,387
6904,road,48
6906,road,12
6908,road,8
6910,road,306
6912,road,8
6914,farm,4088
6916,farm,50956
6918,background,1395
6920,background,59
6922,background,1499
6924,background,2655
6926,buillding,809
6928,buillding,99
6930,buillding,9
6932,farm,3104
6934,farm,2838
6936,farm,4438
6938,farm,104
6940,farm,30035
6942,farm,14885
6944,farm,235
6946,background,148
6949,background,7396
6951,background,40
6953,background,62
6955,background,40
6957,background,881
6959,background,211
6961,background,685
6965,background,22
6967,background,36
6969,background,52
6971,background,1010
6973,background,54
6976,farm,1879
6978,background,333
6980,buillding,660
6933,vege,166
6935,vege,310
6952,road,6
6954,road,407
6956,buillding,534
6964,buillding,414
6966,road,876
6968,farm,5774
6970,road,6
6972,road,6
6974,farm,16366
6979,farm,9638
6981,farm,23669
6983,farm,7234
6987,background,1038
6989,background,61
6991,background,12
6993,background,814
6995,background,555
6997,background,8
7009,background,1217
7018,buillding,157
7020,buillding,892
7022,buillding,224
7025,background,18
7033,background,6
6960,road,2585
6962,road,3893
6982,buillding,962
6984,buillding,15
6986,buillding,68
6988,buillding,7831
6990,buillding,823
6992,buillding,449
6994,buillding,376
6996,buillding,15989
6998,buillding,3164
7000,buillding,1023
7002,buillding,840
7004,buillding,31
7006,buillding,16
7008,buillding,302
7010,buillding,7
7012,buillding,1216
7014,buillding,122
7016,buillding,477
7024,buillding,1018
7026,buillding,643
7028,buillding,1241
7030,buillding,478
7032,buillding,346
7034,buillding,3550
7036,buillding,104
7038,buillding,2160
7040,buillding,1763
7042,road,1349
7044,road,36
7047,buillding,1287
7049,buillding,1282
7051,buillding,3753
7053,buillding,644
7055,buillding,1195
7057,buillding,43
7059,buillding,76
7061,buillding,278
7063,buillding,3957
7065,buillding,281
7067,buillding,605
7070,background,172
7072,background,665
7074,background,106
7076,background,1310
7078,background,1937
7080,background,1263
7082,background,506
7084,background,8
7086,background,2336
7088,background,346
7090,background,684
7092,background,211
7094,background,14778
7096,background,610
7098,background,1821
7100,background,2838
7102,background,106
7104,background,56
7106,background,906
7108,background,5071
7110,background,2218
7112,background,951
7114,background,1599
7116,background,801
7118,background,277
7120,background,1938
7122,background,1070
7124,background,74
7126,background,68
7128,background,1091
7130,background,805
7132,background,2123
7134,background,118
7046,road,26
7048,road,24
7050,road,4989
7052,buillding,644
7054,buillding,497
7056,buillding,893
7069,buillding,787
7071,buillding,1481
7073,buillding,722
7075,buillding,8028
7077,buillding,6134
7079,buillding,2657
7081,buillding,1501
7083,buillding,689
7085,buillding,534
7087,buillding,48
7089,buillding,111
7091,buillding,524
7093,buillding,1105
7095,buillding,532
7097,buillding,105
7099,buillding,390
7101,buillding,461
7103,buillding,93
7105,water,5211
7107,water,126
7109,water,28
7111,farm,56547
7113,vege,483
7115,road,5458
7117,road,4802
7119,road,226
7121,road,528
7123,buillding,4076
7125,buillding,5375
7127,buillding,5702
7129,buillding,1798
7131,buillding,77
7133,buillding,306
7135,buillding,73
7137,buillding,207
7139,buillding,348
7141,water,1502
7143,water,639
7145,water,16206
7147,water,1413
7149,water,6584
7151,vege,33
7153,vege,158
7155,vege,10390
7157,vege,9137
7159,buillding,2070
7161,buillding,1100
7163,background,4414
7165,background,3191
7167,background,24
7169,buillding,882
7171,background,854
7173,background,1280
7175,background,48
7177,background,5181
7179,background,1655
7181,buillding,209
7183,buillding,23
7156,farm,18984
7158,farm,122
7160,background,163
7162,background,4580
7164,background,590
7166,background,5254
7168,background,2615
7178,buillding,373
7182,background,761
7184,background,1032
7187,buillding,906
7189,buillding,1201
7192,background,412
7194,background,29
7196,background,148
7172,buillding,1112
7174,buillding,381
7176,buillding,1642
7185,water,1006
7191,buillding,1898
7193,buillding,55
7195,buillding,1853
7199,background,9458
7201,background,58
7204,buillding,1914
7206,buillding,60
7221,background,44
7223,background,298
7225,background,106
7227,buillding,906
7229,buillding,624
7231,buillding,309
7233,buillding,70
7235,background,59
7245,vege,148
7257,road,252
7259,road,200
7261,buillding,1762
7263,buillding,956
7197,buillding,11
7200,buillding,2281
7202,buillding,1113
7208,buillding,224
7210,buillding,671
7212,buillding,156
7214,farm,87407
7216,farm,25
7218,farm,20515
7220,farm,6880
7222,farm,18
7224,farm,9
7226,background,2500
7228,background,18
7230,background,2093
7232,background,24
7234,background,487
7236,buillding,380
7238,buillding,481
7240,buillding,38
7242,buillding,769
7244,farm,112041
7246,farm,1823
7248,farm,67296
7250,background,3269
7252,background,4016
7254,background,7
7256,background,355
7258,background,864
7260,background,801
7262,background,45
7264,background,841
7266,background,38
7247,buillding,660
7249,buillding,25
7251,buillding,67
7253,buillding,842
7255,vege,1548
7265,buillding,3414
7267,buillding,1351
7269,water,311
7276,water,647
7278,farm,21944
7280,farm,383
7282,farm,63347
7284,farm,12460
7287,farm,6
7290,buillding,47
7299,background,39
7311,background,6
7315,background,644
7317,buillding,782
7319,buillding,328
7321,buillding,810
7323,buillding,221
7331,background,6
7333,buillding,363
7335,buillding,254
7338,buillding,23
7340,buillding,2125
7342,buillding,1454
7344,buillding,545
7346,buillding,109
7348,buillding,355
7286,road,6301
7288,buillding,2603
7292,buillding,383
7294,buillding,2679
7296,buillding,63
7298,buillding,747
7300,buillding,73
7302,buillding,814
7304,buillding,832
7306,buillding,3337
7308,buillding,37
7310,buillding,717
7313,buillding,1453
7325,buillding,90
7327,buillding,540
7330,buillding,15
7351,water,918
7353,water,424
7358,water,153
7360,farm,3413
7362,vege,651
7364,vege,652
7366,road,1084
7368,buillding,1215
7370,buillding,229
7372,farm,2669
7374,farm,42148
7376,farm,25
7378,background,878
7380,background,31
7382,background,475
7384,background,7
7386,background,545
7388,background,620
7391,farm,297
7393,farm,1625
7395,farm,12026
7397,farm,17469
7399,farm,1354
7401,farm,16057
7403,farm,155
7405,farm,2733
7407,farm,1508
7409,background,10
7418,buillding,803
7420,farm,2189
7424,background,147
7436,vege,130
7444,vege,435
7446,road,40
7453,background,8
7455,background,2101
7457,background,6
7461,background,79
7463,background,483
7468,water,1821
7470,farm,103616
7472,vege,30109
7474,buillding,506
7476,buillding,38
7478,buillding,238
7480,buillding,3001
7482,buillding,97
7373,buillding,536
7375,buillding,127
7377,buillding,78
7379,farm,20468
7381,farm,645
7383,farm,19626
7385,farm,19
7387,farm,16395
7389,farm,11977
7411,background,68
7413,background,52
7415,background,1864
7421,road,4609
7425,buillding,3892
7427,farm,135639
7429,background,50
7431,background,300
7433,background,8
7435,background,98
7437,background,63
7439,background,1018
7441,background,36
7443,background,278
7400,road,2753
7402,buillding,1456
7404,buillding,628
7406,buillding,20
7408,buillding,183
7410,buillding,183
7412,buillding,1900
7414,buillding,285
7422,farm,33786
7430,vege,565
7432,vege,340
7434,vege,417
7438,vege,244
7440,vege,2375
7442,vege,3036
7423,buillding,398
7428,vege,238
7448,road,1410
7450,road,873
7452,buillding,421
7454,buillding,340
7456,buillding,300
7458,buillding,243
7460,buillding,34052
7462,buillding,31
7464,buillding,910
7466,buillding,4442
7481,background,17987
7484,buillding,3335
7490,buillding,873
7492,buillding,316
7494,buillding,352
7496,buillding,14
7483,background,20
7486,buillding,477
7488,buillding,614
7498,buillding,94
7500,buillding,3846
7502,buillding,963
7505,buillding,1863
7507,buillding,1184
7509,buillding,55
7511,water,904
7513,water,3314
7515,farm,7074
7517,farm,17738
7519,road,1115
7521,road,106
7523,road,8774
7525,buillding,1926
7527,buillding,1173
7529,buillding,1636
7531,buillding,738
7534,background,1423
7536,background,194
7538,background,2647
7540,background,527
7542,background,465
7544,background,215
7546,background,200
7548,background,482
7550,background,440
7556,background,713
7566,buillding,89
7569,background,7861
7575,background,7
7581,buillding,279
7583,buillding,237
7585,buillding,256
7587,background,251
7533,buillding,33
7535,buillding,5939
7537,buillding,20804
7539,buillding,865
7541,buillding,121
7543,background,447
7545,vege,15365
7547,road,699
7549,road,3824
7551,road,705
7553,road,2563
7555,road,1289
7558,buillding,3686
7582,background,647
7588,road,543
7590,background,118
7592,background,167
7594,road,38
7560,buillding,40
7562,buillding,2427
7564,buillding,80
7568,buillding,295
7570,buillding,277
7572,buillding,3317
7574,buillding,2389
7577,buillding,536
7579,buillding,927
7589,background,297
7597,background,13004
7608,buillding,2182
7615,water,2552
7621,background,1853
7625,background,315
7627,background,9
7629,background,1976
7631,background,279
7633,background,221
7636,background,91
7638,background,52
7578,road,1842
7596,buillding,2021
7598,buillding,1042
7600,buillding,1464
7602,buillding,8
7604,buillding,10479
7606,buillding,182
7611,water,4445
7613,water,293
7617,water,1010
7619,farm,1667
7623,background,48
7628,buillding,385
7630,buillding,5035
7642,background,8
7650,farm,84730
7652,background,10
7654,background,737
7656,background,214
7658,background,135
7661,background,1043
7664,background,95
7666,background,1848
7668,background,3036
7670,background,39
7672,background,1652
7610,vege,23450
7612,road,4134
7614,buillding,392
7616,buillding,16670
7618,buillding,590
7620,buillding,3408
7622,buillding,926
7624,buillding,550
7626,buillding,9714
7632,buillding,41
7635,farm,7381
7637,background,244
7639,background,79
7641,background,1252
7643,background,76
7645,background,702
7647,background,1577
7649,background,1792
7651,background,22
7653,background,218
7655,background,3434
7657,vege,1128
7659,road,281
7663,background,852
7677,buillding,142
7679,background,12
7681,background,437
7690,farm,23
7692,farm,34561
7694,buillding,32
7697,background,30
7646,road,296
7648,buillding,4015
7660,background,68
7662,background,589
7673,buillding,23
7665,buillding,34
7667,buillding,8
7669,buillding,211
7671,buillding,9
7675,buillding,56
7680,buillding,16
7682,buillding,16
7684,buillding,728
7686,farm,3987
7688,farm,310
7696,buillding,243
7698,road,5296
7700,buillding,1253
7702,buillding,105
7704,buillding,436
7706,buillding,1008
7708,buillding,374
7710,buillding,122
7713,background,244
7715,background,5977
7717,background,111
7719,background,2194
7721,background,2115
7723,buillding,249
7725,buillding,18
7727,farm,61379
7729,vege,281
7731,vege,4162
7734,background,301
7736,farm,57
7712,buillding,3862
7714,buillding,273
7716,buillding,591
7718,buillding,151
7720,buillding,172
7733,vege,1027
7738,background,200
7740,background,619
7742,background,8
7744,background,84
7748,background,230
7750,background,6681
7752,background,7
7758,background,1305
7760,background,107
7762,background,3700
7764,water,863
7766,farm,3916
7735,buillding,1456
7737,buillding,638
7741,buillding,369
7745,buillding,7
7747,buillding,20
7749,buillding,131
7751,buillding,1273
7753,buillding,235
7755,buillding,132
7757,water,745
7759,water,359
7761,water,47
7768,farm,4250
7770,farm,9395
7772,farm,16168
7774,farm,153
7776,background,620
7778,background,310
7780,background,985
7782,background,8354
7784,background,13
7787,buillding,380
7798,vege,16675
7805,farm,20
7807,farm,513
7810,vege,47464
7812,water,508
7814,water,5071
7816,background,285
7819,farm,296
7824,farm,18137
7826,background,1466
7832,background,1343
7834,background,6033
7841,buillding,2854
7769,vege,1373
7771,vege,939
7773,vege,1004
7775,vege,3656
7777,vege,686
7779,buillding,261
7781,buillding,1379
7783,buillding,314
7785,buillding,239
7789,buillding,428
7791,farm,24005
7793,farm,18707
7801,water,26
7808,vege,13333
7811,background,1090
7813,background,19
7815,background,255
7817,farm,9965
7820,background,330
7822,farm,1519
7795,background,1996
7797,background,2678
7799,background,194
7796,vege,28759
7800,vege,1901
7802,farm,36608
7809,background,4368
7828,background,172
7830,farm,135703
7838,background,70
7845,buillding,188
7853,farm,4345
7855,farm,504
7825,water,879
7827,water,37453
7829,farm,7551
7831,background,7469
7833,vege,3164
7835,vege,16128
7837,vege,8646
7839,vege,283
7843,buillding,140
7847,buillding,324
7849,farm,108960
7851,farm,13
7857,farm,3156
7859,background,437
7861,background,969
7863,buillding,34
7865,buillding,7
7867,background,116
7870,background,148
7872,background,226
7874,buillding,155
7876,farm,27907
7880,farm,119
7885,background,7
7887,background,5510
7889,background,1734
7891,background,42
7893,background,45
7878,farm,494
7882,farm,2942
7884,farm,267
7886,farm,7
7888,vege,9540
7890,vege,11552
7892,vege,24292
7894,vege,201
7896,vege,14322
7898,buillding,547
7900,background,417
7902,background,566
7904,background,212
7906,background,142
7908,background,211
7910,background,328
7913,background,7
7915,background,1151
7919,buillding,25
7944,farm,53
7955,buillding,238
7958,background,13
7901,buillding,28
7903,buillding,7137
7905,buillding,717
7907,buillding,6643
7909,buillding,138
7912,buillding,15
7914,buillding,332
7917,buillding,58
7921,buillding,6189
7923,buillding,347
7925,buillding,410
7927,buillding,119
7930,buillding,37
7933,farm,4643
7935,buillding,563
7937,buillding,1040
7940,farm,1586
7942,farm,3570
7946,farm,909
7949,vege,94165
7951,buillding,1386
7953,buillding,231
7957,farm,4628
7963,buillding,1360
7965,buillding,65
7967,background,3550
7969,background,924
7972,buillding,1498
7974,buillding,159
7986,farm,29
7992,farm,287
7997,vege,477
7999,vege,6829
8002,background,15
8004,background,154
8006,background,61
8008,buillding,175
8012,background,31
7939,buillding,2357
7941,buillding,2700
7943,farm,158
7945,farm,6070
7947,farm,4533
