Object ID,Class Name,Area
12003,ground,220
12005,tree,2724
12007,low vegetation,302
12009,tree,1079
12011,low vegetation,152
12013,low vegetation,27
12015,low vegetation,1313
12017,tree,165
12019,tree,44
12021,tree,56
12023,tree,56
12025,tree,25
12027,ground,37
12029,tree,6
12031,ground,12
12033,ground,24
12035,tree,46
12037,tree,42
12039,tree,11
12041,tree,31
12043,tree,25
12045,tree,53
12047,tree,287
12049,tree,25
12051,ground,692
12053,tree,2780
12055,tree,662
12057,tree,54
12059,tree,7
11923,water,73
11927,water,107
11929,water,84
11931,water,891
11933,water,619
11935,water,162
11937,building,97
11939,building,107
11941,low vegetation,824
11943,low vegetation,1309
11945,low vegetation,207
11947,low vegetation,1043
11981,building,414
11983,building,225
11985,building,1787
11973,building,10879
11975,building,1048
11977,building,9765
11979,building,177
11987,building,2599
11989,building,3126
11991,low vegetation,42
11993,low vegetation,1204
11997,low vegetation,11
12004,low vegetation,21769
12020,low vegetation,6
12022,ground,39
12024,water,578
12036,building,488
12038,building,107
12040,building,503
12042,building,571
12044,building,520
12046,building,172
12048,building,692
12061,tree,245
12063,tree,513
12066,building,242
12068,building,564
12070,building,139
12072,building,1134
12074,building,657
12076,low vegetation,6360
12078,low vegetation,2705
12080,water,2285
12083,tree,151
12087,tree,12
12091,tree,6
12093,tree,101
12095,tree,10
12097,tree,10
12099,low vegetation,132
12101,building,114
12103,building,129
12105,building,273
12107,building,364
12109,building,209
12111,building,127
12113,building,143
12116,tree,133
12118,tree,944
12026,water,98
12028,water,348
12030,water,17
12032,water,88
12034,building,950
12050,building,315
12052,building,1083
12054,building,1014
12056,building,487
12058,building,349
12060,building,165
12062,building,441
12064,building,1233
12082,water,3140
12084,water,2527
12086,building,376
12088,building,852
12090,building,301
12092,building,81
12094,building,342
12096,building,440
12115,building,61
12117,low vegetation,338
12119,low vegetation,22
12121,low vegetation,2238
12123,low vegetation,2672
12126,tree,274
12128,tree,33
12130,tree,42
12132,tree,37
12134,tree,46
12136,low vegetation,946
12098,building,783
12125,low vegetation,2499
12129,low vegetation,687
12131,low vegetation,13
12133,low vegetation,208
12138,low vegetation,241
12140,low vegetation,4458
12142,low vegetation,376
12144,low vegetation,75
12146,low vegetation,307
12148,low vegetation,8
12152,low vegetation,12
12156,low vegetation,1201
12159,low vegetation,768
12161,low vegetation,429
12163,low vegetation,11
12167,low vegetation,173
12171,low vegetation,60
12173,low vegetation,104
12175,low vegetation,11
12177,low vegetation,123
12179,low vegetation,26
12182,low vegetation,47
12184,low vegetation,27
12186,low vegetation,2486
12188,low vegetation,187
12190,low vegetation,46
12192,low vegetation,1638
12194,sports field,1825
12196,ground,93
12198,ground,13
12200,ground,215
12202,ground,220
12204,ground,288
12206,building,3722
12208,building,10015
12212,building,73
12214,building,1844
12217,ground,79
12220,building,200
12222,building,3334
12224,building,2992
12226,low vegetation,287
12228,ground,228
12230,ground,230
12233,ground,31
12235,ground,109
12237,ground,25
12240,ground,2012
12242,building,2481
12244,low vegetation,80
12246,ground,326
12248,ground,1047
12250,ground,3317
12252,ground,1327
12256,tree,345
12262,tree,212
12264,building,283
12267,ground,242
12269,ground,110
12272,building,1174
12274,building,5213
12276,building,395
12278,building,178
12280,building,893
12282,building,344
12284,building,1440
12288,low vegetation,207
12293,tree,63
12295,tree,3243
12297,tree,66
12299,tree,22
12302,tree,30
12304,tree,248
12306,tree,722
12308,low vegetation,20
12310,low vegetation,235
12312,low vegetation,1594
12315,tree,59
12317,tree,101
12319,tree,2648
12321,tree,1171
12323,low vegetation,90
12326,water,383
12328,water,798
12330,water,517
12332,building,97
12334,building,452
12336,tree,28
12338,tree,249
12340,tree,14
12342,tree,17
12344,tree,13
12346,tree,134
12348,tree,19
12350,tree,21
12352,tree,17
12354,tree,23
12357,building,6930
12361,building,4034
12363,building,930
12365,building,732
12367,building,571
12369,building,293
12210,building,170
12216,building,548
12218,building,2907
12232,ground,143
12234,ground,1492
12236,ground,1347
12238,ground,304
12254,water,257
12258,tree,89
12260,tree,170
12266,building,2162
12268,building,319
12270,building,203
12257,building,1285
12259,building,1981
12261,building,5317
12286,low vegetation,318
12290,low vegetation,970
12292,low vegetation,12924
12294,low vegetation,129
12296,low vegetation,23
12298,low vegetation,24
12300,low vegetation,415
12303,low vegetation,4116
12314,low vegetation,99
12316,low vegetation,279
12318,low vegetation,51
12320,low vegetation,1891
12325,ground,1448
12327,ground,7157
12329,ground,476
12331,ground,596
12333,ground,148
12335,ground,232
12337,building,1484
12339,building,79
12341,low vegetation,5020
12343,low vegetation,1998
12345,low vegetation,4967
12347,low vegetation,558
12349,low vegetation,35934
12351,water,12840
12353,building,303
12355,building,568
12359,building,213
12371,building,805
12373,building,1348
12375,building,409
12379,building,386
12383,low vegetation,1062
12385,ground,1048
12387,ground,369
12389,ground,552
12392,tree,206
12395,ground,2984
12398,tree,1070
12405,tree,31
12407,tree,144
12322,water,115
12324,water,596
12377,building,363
12381,low vegetation,301
12391,ground,3001
12393,ground,7457
12400,tree,242
12402,tree,224
12404,tree,445
12406,tree,776
12408,building,7
12412,building,427
12414,building,92
12416,building,2823
12418,building,1330
12420,building,7495
12422,building,3957
12424,building,3135
12426,building,161
12428,tree,13
12430,tree,127
12432,tree,353
12434,tree,640
12436,tree,869
12438,tree,5915
12440,tree,327
12442,tree,197
12444,tree,109
12446,low vegetation,63
12448,low vegetation,1221
12450,low vegetation,53
12452,low vegetation,3035
12454,low vegetation,68
12456,low vegetation,263
12458,low vegetation,6
12460,low vegetation,416
12464,low vegetation,345
12466,low vegetation,401
12472,tree,253
12474,tree,998
12410,building,775
12429,building,13
12431,building,256
12433,building,723
12435,building,104
12437,building,211
12439,building,138
12441,building,2003
12443,building,539
12462,low vegetation,7
12471,low vegetation,164
12473,low vegetation,213
12475,low vegetation,512
12477,low vegetation,10
12479,low vegetation,5758
12481,low vegetation,3756
12483,low vegetation,16
12485,low vegetation,344
12487,ground,113
12489,ground,2162
12491,ground,406
12493,ground,465
12495,ground,17160
12497,ground,142
12499,ground,7
12501,ground,99
12503,ground,11
12505,ground,1636
12507,ground,10
12509,ground,34
12511,ground,542
12513,ground,408
12515,ground,3151
12520,ground,18
12522,ground,170
12525,ground,494
12527,ground,332
12531,ground,50
12533,ground,4392
12537,ground,20
12539,ground,3078
12541,ground,3554
12543,ground,123
12545,ground,6198
12547,ground,149
12549,ground,82
12552,building,78
12556,building,241
12558,building,23
12561,ground,3525
12563,ground,20
12565,ground,2295
12567,ground,27
12569,ground,89
12571,ground,193
12574,low vegetation,581
12577,ground,362
12579,ground,68
12582,low vegetation,1442
12584,low vegetation,1442
12587,tree,838
12589,tree,184
12591,tree,91
12593,tree,188
12595,tree,34
12597,tree,425
12599,tree,9
12601,tree,59
12603,tree,66
12605,tree,176
12607,tree,10
12609,tree,253
12611,tree,93
12614,ground,153
12616,ground,160
12622,ground,208
12625,building,216
12628,ground,69
12630,ground,300
12634,ground,508
12636,ground,399
12638,ground,220
12640,ground,55
12642,ground,652
12647,low vegetation,420
12649,low vegetation,115
12651,low vegetation,514
12654,ground,2514
12656,ground,200
12658,ground,380
12661,building,2213
12663,building,34306
12665,ground,221
12667,ground,1655
12669,ground,1884
12671,ground,1040
12673,ground,5659
12675,ground,987
12677,ground,289
12679,ground,138
12681,ground,1305
12683,ground,286
12685,ground,228
12687,ground,87
12689,ground,139
12691,tree,546
12693,tree,2389
12695,tree,462
12697,tree,1084
12699,tree,919
12703,tree,2144
12538,building,151
12540,building,282
12542,building,352
12544,building,1218
12546,building,582
12548,building,250
12550,building,193
12554,building,26
12560,building,1105
12562,building,224
12564,building,93
12566,low vegetation,110
12568,low vegetation,245
12570,low vegetation,1369
12572,low vegetation,47
12576,low vegetation,1319
12578,low vegetation,1524
12580,low vegetation,3357
12586,low vegetation,1166
12588,ground,594
12590,ground,337
12592,ground,200
12594,ground,74
12596,ground,203
12598,ground,2811
12600,ground,804
12602,ground,491
12604,ground,225
12606,ground,49
12608,ground,165
12610,ground,659
12612,ground,185
12618,ground,158
12620,ground,336
12624,ground,32
12626,ground,2637
12632,ground,119
12644,ground,144
12646,ground,1077
12648,ground,73
12650,ground,1432
12652,ground,152
12660,ground,615
12662,ground,295
12664,ground,204
12666,building,1581
12668,building,1894
12670,low vegetation,66
12672,low vegetation,108
12674,low vegetation,86
12676,low vegetation,5157
12678,low vegetation,208
12680,low vegetation,1226
12682,low vegetation,1332
12684,ground,216
12686,low vegetation,4287
12688,low vegetation,100
12690,low vegetation,277
12692,low vegetation,4409
12694,low vegetation,18
12617,building,1373
12619,building,1294
12621,building,267
12623,building,277
12627,building,255
12629,low vegetation,2039
12631,low vegetation,9299
12633,low vegetation,45649
12635,low vegetation,1939
12637,low vegetation,1174
12639,low vegetation,156
12641,low vegetation,4427
12643,low vegetation,61
12645,low vegetation,707
12653,ground,409
12655,ground,678
12657,ground,280
12659,ground,5317
12701,tree,437
12696,low vegetation,3074
12698,low vegetation,37
12700,ground,2863
12702,ground,1824
12704,ground,4682
12707,ground,1995
12709,ground,274
12711,ground,842
12713,ground,34
12716,ground,3531
12718,ground,173
12720,ground,482
12722,ground,198
12726,ground,59
12728,ground,160
12732,ground,955
12735,ground,7
12739,ground,145
12741,ground,15
12743,ground,186
12745,ground,852
12747,ground,1306
12749,ground,1051
12751,ground,10
12753,ground,2437
12755,ground,34725
12757,building,719
12759,building,22441
12761,building,471
12764,ground,8692
12766,tree,2280
12768,tree,3834
12770,tree,44
12772,tree,285
12774,tree,269
12776,tree,214
12778,building,571
12780,building,3115
12782,building,3713
12784,building,4385
12786,building,14106
12788,building,1818
12790,building,2387
12792,building,1072
12794,tree,50
12796,tree,78
12798,tree,21
12800,tree,58
12802,tree,13
12804,ground,332
12806,ground,814
12808,ground,238
12810,ground,61
12812,ground,269
12814,ground,1637
12816,ground,12183
12818,ground,995
12820,ground,1308
12822,low vegetation,998
12824,low vegetation,1508
12826,ground,2206
12828,ground,2273
12830,ground,606
12833,tree,37
12835,tree,43
12837,tree,38
12839,tree,33
12841,tree,31
12843,building,104
12845,building,124
12847,building,1113
12849,building,789
12851,building,4796
12853,building,1974
12855,building,9948
12857,building,5722
12859,building,5889
12861,low vegetation,117
12863,tree,210
12865,tree,6
12763,building,3709
12765,low vegetation,1503
12767,ground,615
12769,ground,218
12771,ground,4033
12773,ground,324
12775,ground,1465
12777,ground,191
12779,ground,1312
12781,ground,519
12783,ground,258
12785,ground,152
12787,ground,1319
12789,tree,2077
12791,tree,434
12793,tree,343
12795,tree,72
12797,tree,149
12799,ground,125
12829,tree,29
12831,tree,17
12803,building,742
12805,building,110
12807,building,70
12809,building,85
12811,building,68
12813,building,89
12815,low vegetation,700
12817,low vegetation,2198
12819,low vegetation,1455
12832,ground,154
12834,ground,452
12836,ground,436
12838,ground,335
12840,ground,1783
12842,ground,163
12844,ground,863
12846,ground,735
12848,tree,75
12850,tree,212
12852,tree,1013
12854,tree,963
12856,tree,3225
12858,tree,135
12860,tree,2574
12862,tree,360
12864,tree,158
12866,tree,97
12868,tree,516
12870,tree,2610
12872,tree,2034
12874,tree,856
12876,tree,3557
12878,tree,297
12880,tree,3154
12882,tree,101
12885,low vegetation,551
12891,low vegetation,383
12893,low vegetation,6
12898,ground,131
12900,ground,153
12902,ground,148
12905,low vegetation,306
12907,low vegetation,1768
12910,building,2993
12912,building,378
12914,building,12241
12916,building,30
12918,building,3308
12949,building,255
12952,ground,15858
12958,ground,1084
12960,ground,9
12967,ground,3427
12969,ground,2552
12971,building,574
12973,building,419
12975,building,946
12977,building,926
12979,building,440
12982,ground,293
12984,ground,408
12986,ground,1853
12988,ground,195
12990,ground,376
12992,ground,273
12994,ground,647
12996,tree,164
12998,ground,99
13000,ground,225
13002,ground,100
13004,ground,146
13007,tree,487
13010,low vegetation,1124
13012,low vegetation,784
13014,low vegetation,4835
13017,tree,58
12894,low vegetation,789
12896,low vegetation,678
12904,building,13267
12906,building,1529
12908,building,9016
12922,building,12
12925,building,3870
12927,building,2726
12929,building,1243
12936,low vegetation,23
12938,ground,1175
12940,ground,13497
12942,ground,649
12944,ground,20590
12946,ground,258
12948,ground,10810
12950,ground,12195
12954,ground,25106
12956,ground,12454
12961,ground,1939
12964,ground,42
12966,ground,669
12968,ground,9
12981,building,49
12983,building,699
12985,building,232
12987,building,220
12941,water,1498
12943,building,277
12945,building,200
12947,building,213
12951,building,458
12953,building,1137
12955,building,2305
12957,building,243
12959,low vegetation,1188
12963,ground,168
12965,ground,250
12976,ground,4727
12978,ground,412
12980,ground,1757
12989,building,302
12991,low vegetation,26
12993,ground,311
12995,ground,56
13006,building,192
13008,low vegetation,5904
13016,low vegetation,599
13018,ground,715
13020,ground,377
13022,ground,3497
13024,ground,300
13026,tree,2420
13029,ground,1750
13031,ground,1985
13037,ground,237
13039,ground,1697
13041,ground,369
13043,ground,197
13045,ground,56
13028,tree,1229
13030,tree,315
13032,tree,666
13034,tree,372
13036,tree,735
13038,tree,91
13040,tree,1051
13042,tree,318
13025,water,76
13027,building,213
13033,ground,180
13035,ground,442
13047,building,1048
13049,building,1170
13051,building,67
13053,building,507
13055,building,235
13057,building,501
13059,building,1168
13061,building,2521
13063,building,486
13065,building,604
13067,building,837
13069,building,1753
13071,building,1191
13073,building,2355
13075,building,1245
13077,building,240
13079,building,5650
13081,building,2181
13083,building,443
13085,building,7790
13087,low vegetation,1338
13089,low vegetation,2034
13092,low vegetation,254
13095,low vegetation,2101
13097,low vegetation,136
13099,low vegetation,3956
13101,low vegetation,11
13103,low vegetation,67
13106,ground,215
13108,ground,1529
13110,ground,162
13112,ground,927
13114,ground,156
13116,ground,1855
13118,ground,297
13120,building,6440
13122,building,1475
13124,building,793
13126,building,1561
13128,building,1156
13130,building,2952
13132,building,1528
13134,building,887
13136,building,6222
13138,building,736
13140,building,1653
13142,building,657
13144,building,1481
13146,building,737
13148,building,366
13150,building,1485
13152,building,509
13154,building,1416
13156,low vegetation,371
13158,low vegetation,75
13160,low vegetation,799
13162,ground,575
13164,ground,1214
13166,ground,82
13168,ground,857
13170,ground,210
13172,tree,5006
13174,building,333
13176,building,3413
13178,building,2135
13180,building,46
13182,building,134
13184,low vegetation,4925
13186,low vegetation,2667
13188,low vegetation,1402
13190,low vegetation,3952
13192,tree,1749
13194,tree,190
13163,low vegetation,193
13165,low vegetation,518
13167,low vegetation,868
13171,low vegetation,1510
13173,low vegetation,1575
13177,low vegetation,43
13179,low vegetation,40
13181,low vegetation,43
13183,low vegetation,173
13185,low vegetation,555
13191,water,284
13193,water,458
13195,building,367
13197,building,75
13199,low vegetation,406
13201,low vegetation,623
13203,low vegetation,8033
13205,ground,202
13207,ground,139
13209,ground,9
13211,ground,305
13214,ground,820
13216,ground,140
13218,ground,138
13220,ground,287
13222,ground,9
13224,low vegetation,50
13226,ground,599
13229,building,106
13231,building,530
13233,building,62
13235,building,140
13238,tree,255
13189,water,530
13227,building,4022
13237,building,365
13239,building,594
13241,building,48
13243,building,121
13245,building,430
13247,building,55
13249,building,7508
13251,building,841
13253,building,171
13255,building,919
13257,ground,1330
13259,building,965
13261,building,238
13263,building,506
13265,building,183
13267,tree,156
13269,tree,90
13271,building,963
13273,tree,199
13275,building,224
13277,building,15
13279,building,419
13225,water,350
13268,building,592
13281,building,665
13283,low vegetation,3433
13285,building,635
13287,building,84
13289,building,157
13291,building,142
13293,building,241
13295,building,1471
13297,building,466
13299,building,1862
13302,low vegetation,4243
13304,building,1363
13306,low vegetation,130
13308,low vegetation,10
13310,low vegetation,190
13312,low vegetation,1480
13314,low vegetation,1517
13316,low vegetation,16
13318,sports field,573
13320,sports field,951
13322,ground,377
13324,ground,1162
13326,ground,352
13328,ground,374
13330,ground,145
13332,ground,8965
13334,ground,15157
13336,ground,298
13338,building,123
13340,building,368
13342,building,459
13344,building,392
13296,low vegetation,1344
13300,low vegetation,10
13323,low vegetation,10
13325,building,9
13327,low vegetation,116
13331,building,6487
13333,building,10404
13335,low vegetation,1422
13337,sports field,3982
13339,ground,1091
13341,ground,751
13343,ground,516
13345,ground,112
13347,ground,136
13349,ground,212
13351,ground,319
13353,ground,600
13355,ground,507
13357,ground,1187
13359,tree,1601
13361,tree,117
13363,tree,112
13365,tree,1474
13367,low vegetation,124
13369,low vegetation,53
13371,low vegetation,157
13373,low vegetation,104
13376,low vegetation,382
13378,ground,409
13315,building,10129
13317,building,3807
13319,building,162
13329,building,11
13346,building,427
13348,building,426
13350,building,446
13352,building,483
13354,building,9171
13356,building,404
13358,building,114
13360,low vegetation,91220
13362,low vegetation,47
13364,low vegetation,13
13375,low vegetation,80
13377,low vegetation,1428
13379,ground,113
13381,ground,921
13383,ground,55
13385,ground,104
13387,ground,12
13389,ground,412
13391,ground,251
13393,ground,876
13395,ground,1051
13397,ground,49
13401,ground,796
13403,ground,222
13406,ground,10
13408,low vegetation,2033
13410,low vegetation,1845
13412,low vegetation,7927
13374,low vegetation,343
13380,ground,9352
13382,ground,250
13405,ground,8132
13414,low vegetation,772
13416,low vegetation,1576
13418,low vegetation,1313
13420,low vegetation,181
13422,low vegetation,2354
13424,low vegetation,1910
13426,low vegetation,3538
13428,low vegetation,896
13430,low vegetation,1531
13432,low vegetation,472
13434,low vegetation,1009
13436,low vegetation,122
13438,low vegetation,4362
13440,low vegetation,934
13396,building,70
13398,low vegetation,11854
13400,low vegetation,204
13402,low vegetation,1242
13404,low vegetation,1276
13442,low vegetation,1291
13444,low vegetation,1892
13446,low vegetation,778
13448,low vegetation,574
13450,low vegetation,1753
13452,low vegetation,763
13454,ground,776
13456,ground,949
13458,ground,907
13461,low vegetation,76
13463,low vegetation,628
13465,ground,1797
13467,ground,1816
13469,ground,904
13473,ground,304
13475,ground,414
13477,ground,3707
13479,ground,2508
13481,ground,871
13437,ground,10514
13439,water,1649
13441,water,71
13443,building,1325
13445,building,1143
13447,low vegetation,468
13449,low vegetation,380
13451,low vegetation,8274
13453,low vegetation,48
13455,low vegetation,175
13457,low vegetation,89
13459,low vegetation,1966
13471,ground,1512
13487,ground,9984
13489,building,746
13491,building,771
13493,building,493
13495,building,871
13483,ground,1774
13485,ground,3315
13478,building,281
13480,building,126
13482,building,141
13484,low vegetation,919
13486,low vegetation,8164
13488,ground,7762
13490,ground,1208
13492,ground,5649
13494,ground,326
13496,ground,13509
13498,ground,182
13500,ground,1472
13497,building,98
13499,building,295
13501,building,828
13503,building,164
13505,building,26
13507,building,276
13509,building,428
13511,building,72
13513,building,261
13515,building,875
13517,water,1207
13519,water,132
13521,building,480
13523,building,2178
13525,building,4659
13527,building,2863
13529,building,3354
13531,building,2163
13533,building,3712
13535,building,2333
13537,building,3075
13539,building,986
13541,low vegetation,570
13543,low vegetation,394
13545,low vegetation,4386
13547,low vegetation,2410
13549,low vegetation,180
13551,low vegetation,5866
13553,building,486
13555,building,812
13557,building,165
13559,building,675
13561,building,858
13566,ground,3727
13568,ground,1848
13570,ground,273
13572,ground,790
13574,building,1776
13576,building,253
13579,ground,6
13581,ground,21965
13583,building,589
13585,building,382
13587,building,1763
13589,building,987
13591,building,2146
13563,building,127
13565,building,701
13567,building,1727
13569,building,1401
13571,building,518
13578,building,212
13580,building,258
13582,building,1771
13584,building,128
13586,building,91
13588,building,378
13590,building,1297
13592,building,852
13594,building,492
13596,low vegetation,306
13598,low vegetation,4652
13600,low vegetation,138
13603,tree,302
13605,building,1830
13607,building,303
13609,building,282
13611,building,3493
13613,building,873
13593,building,1917
13595,building,920
13597,ground,1373
13599,tree,1607
13601,tree,116
13615,building,1084
13617,low vegetation,1222
13619,low vegetation,5932
13621,ground,766
13623,ground,1053
13625,low vegetation,1812
13627,low vegetation,4715
13629,low vegetation,225
13631,low vegetation,1153
13633,low vegetation,6785
13635,low vegetation,1763
13637,low vegetation,2517
13639,low vegetation,644
13641,low vegetation,1203
13644,tree,7
13643,low vegetation,1346
13645,low vegetation,1203
13647,ground,4907
13649,ground,1023
13651,ground,367
13653,ground,529
13655,tree,1807
13657,tree,1291
13659,tree,2062
13661,tree,359
13663,tree,1510
13665,tree,1271
13667,tree,2453
13669,tree,1058
13671,tree,545
13673,tree,1290
13675,tree,2755
13677,tree,441
13652,water,1430
13654,water,3260
13656,water,3027
13658,building,293
13660,low vegetation,6023
13662,low vegetation,870
13664,ground,144
13666,ground,398
13668,building,3770
13670,ground,130
13672,ground,1444
13674,ground,108
13676,ground,558
13678,ground,170
13680,ground,202
13682,ground,272
13684,building,621
13686,low vegetation,483
13688,low vegetation,2800
13690,low vegetation,993
13692,low vegetation,6
13694,low vegetation,32
13696,ground,540
13698,low vegetation,11
13700,ground,544
13702,ground,1057
13704,ground,2385
13706,ground,1743
13708,ground,645
13710,ground,5457
13712,ground,358
13714,tree,783
13716,tree,100
13718,tree,153
13720,tree,708
13723,building,173
13703,building,214
13705,building,304
13707,building,252
13709,building,818
13711,building,38
13713,building,1926
13715,building,870
13717,building,253
13719,building,130
13721,building,175
13725,building,301
13727,building,132
13729,low vegetation,78
13731,low vegetation,2420
13733,low vegetation,9
13735,low vegetation,29
13737,low vegetation,1051
13740,low vegetation,40
13744,low vegetation,20
13746,low vegetation,13
13749,low vegetation,6218
13751,ground,1317
13753,ground,683
13755,ground,7213
13757,ground,269
13759,ground,115
13761,ground,242
13763,ground,498
13765,ground,3142
13767,ground,1530
13769,ground,330
13771,ground,958
13773,ground,384
13775,ground,925
13777,ground,1191
13781,ground,310
13783,tree,1278
13785,building,3255
13787,ground,1069
13789,ground,1563
13791,ground,4522
13793,ground,2317
13795,tree,180
13797,tree,542
13799,low vegetation,108
13801,low vegetation,561
13750,building,1168
13752,building,422
13754,building,298
13756,ground,1567
13764,ground,158
13766,building,199
13768,ground,3113
13774,ground,2174
13776,ground,86
13778,ground,998
13780,ground,2363
13794,sports field,3520
13803,low vegetation,208
13805,low vegetation,532
13807,low vegetation,338
13809,low vegetation,1341
13811,low vegetation,11169
13813,ground,152
13815,low vegetation,179
13817,low vegetation,440
13819,low vegetation,344
13821,ground,257
13823,ground,8614
13825,ground,253
13827,ground,2441
13829,tree,218
13831,low vegetation,137
13833,low vegetation,388
13838,building,423
13841,low vegetation,119
13843,low vegetation,511
13845,low vegetation,465
13847,building,2313
13792,low vegetation,48
13796,ground,421
13798,ground,4094
13800,building,922
13802,building,14792
13804,building,92
13806,building,412
13808,building,233
13810,building,3497
13812,building,1225
13816,water,235
13818,building,519
13820,building,1235
13822,building,3005
13824,low vegetation,48161
13826,low vegetation,25103
13828,low vegetation,3276
13835,low vegetation,71
13849,building,3257
13852,ground,111
13855,building,872
13857,building,426
13859,building,63
13836,water,537
13840,building,225
13842,building,540
13844,low vegetation,373
13846,low vegetation,693
13848,ground,273
13851,building,2082
13853,building,86
13861,building,209
13863,building,733
13865,building,93
13867,low vegetation,1210
13869,low vegetation,2288
13871,low vegetation,11567
13873,low vegetation,6876
13875,low vegetation,15047
13877,low vegetation,6612
13879,low vegetation,170
13881,low vegetation,13
13883,low vegetation,510
13885,low vegetation,16
13887,ground,248
13889,ground,299
13890,low vegetation,1064
13892,low vegetation,6601
13894,low vegetation,4735
13896,low vegetation,73
13898,low vegetation,869
13900,building,1181
13904,building,3499
13906,building,285
13908,building,9792
13910,building,1288
13912,building,1158
13914,tree,398
13916,tree,67
13918,tree,495
13920,tree,277
13922,tree,115
13925,building,2877
13927,building,1359
13929,building,555
13931,sports field,11071
13933,ground,519
13935,ground,2416
13902,building,5770
13921,building,3234
13923,building,763
13937,ground,580
13939,ground,1411
13941,building,275
13943,building,2251
13945,building,1212
13947,building,521
13949,building,949
13951,building,65
13953,low vegetation,4910
13955,ground,736
13957,ground,1958
13959,ground,11
13961,ground,6
13928,building,517
13930,building,269
13932,building,3061
13934,building,13091
13936,building,2445
13938,building,506
13965,ground,11
13967,ground,231
13974,ground,16
13976,ground,257
13983,ground,7
13985,low vegetation,4615
13987,low vegetation,2002
13989,ground,19
13991,ground,13
13998,ground,5434
14007,ground,646
14009,ground,7
14015,ground,239
14017,ground,1365
14020,ground,216
14022,tree,422
14024,tree,37
14027,ground,108
14029,building,128
14038,ground,299
14040,low vegetation,718
14042,low vegetation,3191
14044,low vegetation,1282
14046,low vegetation,107
14048,low vegetation,135
14051,tree,28
14054,low vegetation,271
14062,low vegetation,2140
14067,tree,10
14069,tree,12
14071,tree,16
14073,building,1209
14077,building,153
14080,ground,146
14083,low vegetation,2059
14085,low vegetation,844
14087,low vegetation,754
14089,low vegetation,1818
14091,low vegetation,3837
14093,ground,921
13990,low vegetation,37
13992,low vegetation,20890
13994,low vegetation,20430
13996,low vegetation,1093
14004,low vegetation,1031
14010,ground,584
14012,ground,809
14014,ground,468
14016,ground,513
14018,ground,5310
14026,ground,16
14028,ground,6
14002,building,292
14006,low vegetation,1030
14008,ground,1486
14023,ground,259
14030,ground,3820
14032,ground,363
14034,ground,1721
14036,ground,610
14050,low vegetation,93
14052,low vegetation,193
14056,low vegetation,265
14031,building,293
14033,building,245
14035,low vegetation,1070
14037,low vegetation,4128
14058,low vegetation,312
14060,low vegetation,2041
14064,low vegetation,558
14066,ground,408
14068,building,4398
14070,building,878
14072,ground,521
14074,ground,20
14076,ground,1227
14078,ground,159
14082,ground,206
14084,ground,791
14086,ground,961
14088,ground,38
14095,ground,609
14097,ground,15
14099,ground,49
14101,ground,27
14103,ground,222
14105,ground,203
14107,ground,1714
14109,tree,1118
14075,building,702
14079,building,7169
14081,building,259
14111,building,15819
14113,building,302
14115,building,2249
14117,building,7
14119,low vegetation,511
14121,low vegetation,1849
14123,water,608
14096,building,3741
14098,building,567
14100,building,513
14102,building,13078
14104,building,11683
14106,building,12
14108,building,15868
14125,building,1562
14127,low vegetation,82713
14129,ground,538
14131,ground,321
14134,building,523
14140,building,1637
14142,building,9821
14145,ground,1546
14148,building,1922
14151,ground,21
14153,ground,1491
14155,ground,467
14157,ground,553
14128,water,1523
14130,building,947
14132,building,136
14136,building,225
14138,building,413
14144,building,2053
14146,building,341
14150,building,436
14152,low vegetation,11007
14154,low vegetation,353
14156,low vegetation,1617
14158,low vegetation,56
14160,water,289
14162,water,155
14164,building,707
14166,building,13603
14168,building,1890
14170,building,1956
14172,building,1458
14174,building,1020
14176,building,2076
14178,building,1491
14180,sports field,14983
14183,ground,9204
14185,ground,177
14187,ground,1193
14190,building,202
14192,building,498
14194,building,346
14196,building,1858
14198,building,877
14200,building,1457
14202,building,144
14204,building,357
14206,low vegetation,1392
14208,low vegetation,597
14184,building,578
14186,building,219
14188,building,14074
14210,building,340
14212,building,406
14214,low vegetation,1449
14216,building,307
14218,building,857
14220,building,1251
14222,building,992
14224,building,995
14226,building,94
14228,building,2207
14230,low vegetation,94
14232,low vegetation,1262
14234,low vegetation,980
14236,low vegetation,468
14238,low vegetation,2242
14240,ground,511
14242,ground,2814
14244,ground,657
14246,building,2085
14248,building,5629
14250,building,198
14252,building,4686
14235,building,3727
14237,building,327
14239,low vegetation,1293
14241,ground,691
14243,ground,89
14245,ground,20
14247,ground,41
14249,ground,64
14251,ground,243
14253,ground,104
14255,ground,419
14254,building,279
14256,building,14140
14258,building,1430
14260,building,2497
14262,low vegetation,886
14264,ground,43946
14266,tree,620
14268,building,549
14270,building,3465
14272,building,33609
14274,building,2354
14276,building,1895
14278,building,27749
14280,building,34
14282,building,69
14284,building,4127
14286,building,17205
14288,building,332
14290,building,20
14292,building,63
14294,building,246
14296,building,641
14301,building,40
14303,ground,31999
14305,ground,44
14307,ground,226
14309,ground,686
14311,ground,1217
14313,ground,345
14300,water,475
14302,building,338
14304,building,188
14306,building,209
14308,building,7
14310,building,27
14312,building,100
14314,building,48
14316,building,75
14318,building,116
14320,building,534
14322,building,389
14324,building,138
14326,building,134
14328,building,159
14330,building,464
14332,building,168
14334,building,1360
14336,building,579
